[174, 19, 17]
[175, 19, 16]
[173, 19, 17]
[173, 19, 17]
[172, 16, 15]
[173, 17, 16]
[173, 17, 16]
[173, 17, 16]
[173, 18, 17]
[172, 18, 17]
[174, 18, 17]
[172, 17, 16]
[173, 16, 15]
